channel_id,channel,classification
UCQZQJUVWf7hSspyFGv7avPg,Wayne Algenio,3.0
UCQ_YB1g-sA2EOs8ilk8pfyA,Richard Rice,3.0
UCRPAWLbXa2Zqkc9kfeDe_3g,Detlef Pastuszek,3.0
UCRZsTalc2L7VjRJNzHeN4vg,Geordi Corgione,3.0
UCRocDV9jESsynrX2XxxaPRw,yvonne marie g,3.0
UCS0DRP1L3FN2_riqe3VfsPg,TechFly,3.0
UCSQ8Lj2pXRFm-uX8Yvtt05A,CantoMandoLife,3.0
UCSZdalhQx-dJUJA-PDWhDPA,smokybob63,3.0
UCSn027Upnxb1c7efrCVb8wg,Lauren Without Fear,3.0
UCT9KASHszaBQS6xLuSPv9JA,[ᴜs]: ɴᴀᴛᴉоᴨᴧʟɪsᴛ \ ᴀnᴧʟysɪs,3.0
UCTWvlmwg08ou6B3YOVeT9lw,James Grimaldi,3.0
UCT_wS3eRCjIAnoj2ExUs7Tw,Winnie Anne Wright,3.0
UCUBCDe2cIqfaPd-yeSe4sTw,LifeAsEddi3,3.0
UCUW2ACGXl43qJ16ImIAeq2Q,Information Technology,3.0
UCUX3uZBKoHvWqJAbxWDHFsA,Orphaned Wildlife Center,3.0
UCUcxkoEAikKAabUqvMne86w,canebeard,3.0
UCUyOjfJnIHaOvUcJRJwQAIw,Louie Molnar,3.0
UCViTC3_79g7R7E8ITznSS1Q,Helpful Edits,3.0
UCW50kKwBwhLuRalD7wjWJKQ,Mr. T,3.0
UCWO4tJfPSaMBXGqsn8k7N5Q,Ty Gunnlaugsson,3.0
UCWaJUhINHezU6yIKLKuag_A,Rodolfo Guzman Vlog's,3.0
UCWnMD1xFfROzYLUJmz3k9ew,Oxart,3.0
UCX6J_d8wN4teUGjyVEcplSg,CantoMando,3.0
UCXJWKuGh0qedrYviGEJmlWw,Tom Spark Reviews,3.0
UCXJixv1PeVLEF7yitWWeJNQ,johnny five o,3.0
UCXc29l_9yg__y0jCRjAPgnA,TornadoYoshi1251,3.0
UCXnrklu4Z5DYcNVwm3LchHw,Marko's Entertainment Vault,3.0
UCYz_Fu5RdIdQ1ax5XZN-ZzQ,Mangusta yachts,3.0
UCZ60TYsfpN9ziSwCZIAhp1Q,Unais Mediaworks,3.0
UCZlUAff0s1IbMJlIDrw3TKQ,Zermatt Neo,3.0
UC_xCRSH8bl0eGIzqYC_oHPg,misqumockas,3.0
UCa41MGkKOVmJ6qZVX3nT4dw,Section20A,3.0
UCaLzKNxycCvbvmSdDzUyWrQ,LockPicksPlusdotCom,3.0
UCaW-vXYNop3Z9S5n_mauBNw,Gold Hog,3.0
UCagmAWZGHjOFQ2OZWvOAtxQ,Squirrel Town,3.0
UCbEfhO4buH0Kg0jwe5GfQPA,Neil Cohen,3.0
UCbJ2gVLrreOSHE80RmLjPlA,Curbed,3.0
UCc2Wq9GgYc2df9KsTZR8rTA,koto aron,3.0
UCc5cKdKQ4htnu61gjudccdw,Asdrubal Cruz,3.0
UCc76BNxgL1sphQ3o3D_JSNA,Claude Shea,3.0
UCcf2Gd56pzI4ABTYByqq_IA,karihal05,3.0
UCd3dQwUniisgvjvbC8GtC2g,Mike Berube,3.0
UCdMl9fPESGO5XExSSk9KKvg,Anthony Watson,3.0
UCdyFmw5rpxTUl6qwvPOM0uA,DIA JIN,3.0
UCeML4F7H4qJ21LjSFa0gjvQ,K Hunter YT,3.0
UCeV463k6CsAeIlxpRwWTj0A,Whizadree,3.0
UCecyXR8nKvomJKz6ncii-Iw,STORYTOON - KIDS STORIES IN ENGLISH,3.0
UCefrucdGrLS1_1FlMVZph5w,Sonya Fitzpatrick,3.0
UCeiYHeL3oW4ZUIOKyx8_QnA,Aaron Ramirez,3.0
UCensboi0NP7xTl7oSuK_rPg,CA Prashant Sarda,3.0
UCf0NBbYLBxJ7oK8401Cuvdg,Sport Fun Fun HD,3.0
UCfWGcumg5qBNvHNs-E4ZL5w,Trending Videos from India,3.0
UCfaCvf4Aubznm4tfCkH_-Qg,AuburnAlumni,3.0
UCfdCftyW4vHXtNmrRajds5g,Twin Toys Access,3.0
UCg6SS0wXEMfU1oU4-mc9lOA,Jea Santi,3.0
UCgRlF6YGmlDNK5xPqeutguQ,Argent Detectorist,3.0
UCgyERVBG-YGasvuOqiiembw,Lied2Bad,3.0
UChWNOxY7ikMvEmfbxH9UcVQ,Victor Alves,3.0
UChqNeLTntd-46Vl6s8jjr5A,UFX Trend Scalper,3.0
UCjOgPloVQmbXHT1AiXMC0Mw,54spiritedwill54,3.0
UCjlRdZDuo2UW_TZu_0FvoDg,be japy,3.0
UCjrYGoQW_1n3wKdYQbpCvDw,Tariq Ouri,3.0
UCkHOCi157Uv132DvZfevSsQ,Mitch Watts,3.0
UCkNdr-vjlwd-vb_b01bU1NA,Amanda Briggs,3.0
UClRZHvYZbwq87pHfH4GzB9A,Big Nick South Florida accountability,3.0
UClRvASLsL4ELE8dz8wf18fw,ChancerNo4,3.0
UClThbGm9E_JXiT3QGENkSEQ,Markeece Young,3.0
UClmKjyLc64Z0r2R5zRTuoew,Lockt Tube,3.0
UCmb2QRAjdnkse21CtxAQ-cA,City Prepping,3.0
UCmxmcI5KtwwFiiR5sKeHygg,R Dub!,3.0
UCnKmXWm-dzRTZrf-Nxy1WQQ,arno groenendijk,3.0
UCnizbKiEA6Ykh6HEb88dapw,Twin Toys Clubhouse,3.0
UCnpd63xoOalCpy7Tmcx-7Mw,jayipatel,3.0
UCoJLQxrssR8afEIedYEXKtA,LaniAirbusFlyer,3.0
UCoT86ySb-j32YgrHpJkGVPQ,Black Owl Outdoors,3.0
UCopMlh9gz8P27dpHg-4GXeA,Mike Olbinski,3.0
UCoqEY0p8uVVxOhrjue_mmSQ,preuton,3.0
UCpV3dGVtJaqAFPVE420D0rQ,Tiny Idahomes,3.0
UCpa-Zb0ZcQjTCPP1Dx_1M8Q,LegalEagle,3.0
UCplsbz52hoYeHMrj2BccCkQ,This What Happened,3.0
UCqXECEe9-OASGOsQEE1UIVg,Sister Kate Shofar Mountain,3.0
UCqfCvxbWexu4SlG1RmmhAWA,muzzandmich,3.0
UCqwdkvB2hJmVgR4r1i-eFbw,4X-DAT™,3.0
UCqz04dxptPGu9Vl2rExmqgw,Carl Sagan Institute,3.0
UCr9g0auchzw33XJygByLeRw,Extreme Chase Tours,3.0
UCrMUOvwgiS2aTlTVbXrD_0A,TRUEfoe,3.0
UCrlV7BqDFMUHTU97pnKMiUg,Ocean4Life,3.0
UCs3M-gaOPVsfOMBFYlpo-Aw,Friendly Skies Film,3.0
UCsg_7hCRtGan3LCve-erpmw,EverydayTacticalVids,3.0
UCsp29CMTYS0L91IwVim4etQ,Reptile Rescue Las Vegas,3.0
UCt7ILuSvnVd7YvZTXBEgXYQ,Funny Comps,3.0
UCtIVcBdfm2hZGd0V0tEFtxw,Melanie Tonia Evans,3.0
UCtMgf-LksB9nrddF88LdS1w,FireResistance,3.0
UCtQ7SOkWw2DKnZjOaBvW2fA,шackunin,3.0
UCtsvPcqMO3FSbYazi1bHeaQ,DiscoverSooke,3.0
UCuLLf8HBxpa-RV1sf9CRmDg,bradscottvisuals,3.0
UCuVyqJ-aT7WVBbN0VkN-c2g,Zuhair Farouk,3.0
UCv2yvHS37i86Zt2HF-3w4sA,SteveUnlocked,3.0
UCv5I8kinKQT_cBxhsscnlWQ,Toys Make Me Smile,3.0
UCv_XBD6HcLqMqsG2yi1bq8A,Joe Pots,3.0
UCvj9n8lD__bx7MJoISK3c4w,Logan For Liberty,3.0
UCwCxLSvK2jgsuEdoez3veJA,Tom Hins,3.0
UCwN2nFaPcu2llLNRaweXalw,Apollo Houston,3.0
UCxChaz33jKSmoghOCRZZd9A,J H,3.0
UCxEmDeuXHvCs_NDIhxMuZ8g,AmuseYourBrain Riddles,3.0
UCxHmFbmfNNb2v-HyhSqENMA,Khaleej777,3.0
UCx_38Jv4NubjSekp8BaeL5A,SPHSGeog,3.0
UCyFCf6LPpTfCGEuaMC2bVAg,Marian Mihok,3.0
UCyHDra2H-V5fEaSmSsXKbcA,Elizabeth L. Dulin,3.0
UCyxjHdOoMO3fEeJjGeN1IYQ,The Sky High Photographer,3.0
UCzQksebXrss3dagV5RDj5kA,baasvandesloot,3.0
UCzSwxvV36ybNcd-NQf0IBuQ,His and Hers Moments,3.0
UCD9nZ3qeRGbPuHJaJduiQxA,WESH 2 News,2.0
UCMKP8n1dUg-b84lfpb0mfdA,CBS6 Albany,2.0
UCi-nUi67HVFEtpaFsjRj_NA,The Sydney Morning Herald,2.0
UCa0EF9H26R2SZRQjE70r_Bg,Cris creeper boy,0.0
UChh_K6Jd-Yw1gdSiDzaYsRg,News USA Live,0.0
UCjiLjx4i2YifrTKGypxoFYQ,Black Jaguar White Tiger,0.0
UCw7Rlek66ifwK2ums-H4aKQ,dewdrop157,0.0
UCL0WTVQsD9VSDeIIaJ7iQLg,Ricardo Gamer,0.0
UCMC2HEsGBkh4dOZIGLNuxeg,VISION TIME,0.0
UCmRvcwO7CunC82WPAFhJGoQ,The Evil Monkey,0.0
UCs1HPoDkvbIWlpYXevHRxuA,Majlis Ilmu Pulau Pinang,0.0
UCu6M6nI5jALl37ptnD0D_yQ,Lava HL,0.0
UCx8Z14PpntdaxCt2hakbQLQ,The Lallantop,0.0
UCDCQYIFFu5ymwFR87DcSHbg,ANGEL OF THE APOCALYPSE RESURGENCE,4.0
UCqKNzUHmCrvZsFDzpAR3GjA,Houston Zoo,3.0
UC9ZpfXQ_b2jcVVvzfX2KL4A,Rescue Animals,3.0
UCFPFLaASQa39OLqX3emVo2w,SoonerStrmChser,3.0
UCGJDzqQ5WJg90L0n0M3o_2w,unlvgop,3.0
UCXTAXtYxtU2i0WI88rsG4Ig,wellingtonjwf,3.0
UCYt9DfOso-rKs3HvhF7pSoA,jeromycarter,3.0
UCaTfw8R4tqH230nG6WGFKtw,Taxpayers League of Minnesota,3.0
UC7ZyYUtc3oTtn3YPZdT7e-g,TheYottaTube,3.0
UC9SzA9z8DqG0007gejFLCLQ,For the love of life,3.0
UC9Y6t5U4HDxODbqrQpTWVbw,Eric S,3.0
UCCKf8QQCB_PekAwPEpXp8EA,Ankit Panchal,3.0
UCCXAMwxVBd0tnxHszexh3yQ,1theomari,3.0
UCCdSGli9r60-ZpkZ04JY-IA,Admin Rustrod,3.0
UCDKNyxOs9kTDmD14qsHfHxQ,X7 Jimmy,3.0
UCDO9SjW15vitr9d67Iw6Nyw,SeaSpanKing,3.0
UCFNc6JujTtkIyuZskIeNEGg,Metal And Restoration,3.0
UCGyXEUF83AYQGvebsTTlKqw,Max Legion,3.0
UCHTFttwytNVHYFcOz8XWRiw,PM 7 EVANGELIST JOHN,3.0
UCKATGvvbOznaWNZcOBCLGng,KCCI,2.0
UCLKvIz7Vx5ZMmYIWuM6hgYg,Dennis & Penny,3.0
UCN9kfK1w7uIg5d-VLlFESzQ,Dodgers Highlights,3.0
UCNc59v9IIWm8EhzdXTbuhgg,KTVOtv,3.0
UCO0TaUjltv_YvhnCEka79bQ,Because of the Times,3.0
UCPALLPNv882MCszcUjU5DmQ,LDSreliance,3.0
UCRFj4Yj1nKhgrT-_8AUsaDg,DancingBacons,3.0
UCSn4LYIai15Uls2ocLJrs2Q,Lester Dunn,3.0
UCTKcRs_Tyb035pEHri7pM5A,THE REAPER FILES 2.0,3.0
UCTjor8FtfssWiB1MlkMaGSg,Home Gardening,3.0
UCVREIu5zUDqk1I1QFz-a-JQ,Restore And Restoration,3.0
UCWZmCMB7mmKWcXJSIPRhzZw,Miniminter,3.0
UCYdQnmvQMao58yU5jQzBVkA,realestate.com.au,3.0
UCZhQKi3rdAfGEuRSXVt9l1g,IraLeeMusic,3.0
UC_3oi9Zalpo5MV9ImGOmnUw,PostHumanOriented 8472-1488,3.0
UCb0s0qC96lCcx2pO2za6mcw,Handeeman,3.0
UCeyozRFd8n9tNFlmcsz-oag,Wilv,3.0
UCfPb7fvFMpSdQ71apTKkhkQ,Grace Digital Network,4.0
UCghzLqqIGNgU4A9baigQttQ,jlcmiles,4.0
UCh5mLn90vUaB1PbRRx_AiaA,MoreSidemen,3.0
UChdyXwqDMGJHZSywTwdnllA,Lekbiz Childtoy,3.0
UCj1xAdoXU7mWTn9l3QErCVw,Tornado Hunters,3.0
UCr84zLhWBEebP8x7MgwfahA,Scarack Truther,3.0
UCt9a136EqQKtfesqQSrXJPA,US Military Target,3.0
UCvEN7V29zGD6nJ4kfv1-zDA,Brendon Burney,3.0
UCyaAIH_9NrjtSaTvb6PMCDw,Disaster Tips,3.0
UCFgO_v1UVT1KnlF_NBtKBmg,sghost77,3.0
UCQyDUmYSqBWKM4ld87Wu9aw,Funny Animals,3.0
UCb8wZndS5sNFwVZGDv83vww,TIMES & SIGNS NEWS,4.0
UChMNkEEYdLsVzPlk4slqvDw,Cute Army,3.0
UCq0iaxSt1cXiGZMBRJ2BihQ,Network 99,3.0
UCsAKRVq2n1vcHBzNu1ZikgA,5 News,2.0
UC4Wnn3rUpWVI_CZkYcSrLwA,Mike Casey,3.0
UCX9RpgtsnCr77AsFRR1pFIA,FunFoods,3.0
UCoAWK0QFIC7zJp5covWLtNQ,Mikey Gribble,3.0
UCxYYjM6RfIsmgIPNSlu8qOA,Nate Thegreat,3.0
UC5ZGK8rogln1JkVs02s_CCQ,Big Frog 104,3.0
UC97rcSMptRQD82ylGpU4zZg,Element Hypnosis,3.0
UCE6MnKGeeyk3TsjJ_qn0WWw,Baby Animal Planet,3.0
UCbuw1IGXnmkwWCt5d5UQWVQ,WCBD NEWS 2,2.0
UCp_xE6wQ_Se1XrMwd27gXgA,bittersweetx38,3.0
UCqQsOTPIdXhRZlmhZf-EYAg,Sam VanFleet,3.0
UCrXpt7jI6O4QFmBwznJQSWg,KyBassBoy,3.0
UCuIz36sY63QLlNbPemRTKCw,Laura Plumley,3.0
UCuwFwgNcHSmynwFWPk-XFzQ,Анна Снегина,3.0
UC37D-JTE7-V-L-VIrxzzZpQ,Slivki Show,3.0
UC6US95QaXFX3pzpL1j6vAGQ,IT space,3.0
UC7dN_EumpsHeROJKOVp5NEg,Abby Porada,3.0
UCJBP3NoFw5N0Mb3aFTJGbpg,AirVision,3.0
UCSjf-9eeGMib4MMGEa2SXPw,Urban Survivalcraft,3.0
UCW0vo8bN3sU1zXYwLFwxEug,Will Nace,3.0
UCb1YJGEc08SnvJrMSx9lMpA,MeteoMark,3.0
UCgkp4-zSAZg5Y7ZjfdGA9lA,JacuzziSurfer,3.0
UCjegy916hOzT4vY4Pbc68mw,Kaladin Gaming,3.0
UCmyBYJU8Gdpd9QOcd5TuGgQ,mixup98,3.0
UCvJcp_nWhC8ap1w239ZXmfA,Maybach Exelero,3.0
UCyUmKx0jTOYhPdPnPqVq-zg,Freedom Law School,4.0
UCzZybQmKugaIJ8Q1YAA4FDw,Ava,3.0
UC-Vf9UTJ3LU7ANC2l0LmpOQ,"SINOLINKING, One-Stop Gold Mining Solutions !",3.0
UC04457bES2LI5jmSPiuVU-w,TheSurrealAndre,3.0
UC3IZr9ZbFOhd2m3AFvx0_6w,David Baxter III,3.0
UC3dxs5yp0hmcH_GTKh-KJPA,urbantravel,3.0
UC5JTfy24J7STy5lwDeNHq6g,mediasanctuary,3.0
UC8iIT1UGNCEUP8alxOts0Vg,Aliya's lifetime Adventures,3.0
UC8r3fz_yD1EGv7KTtFFN-jA,You Thube,3.0
UC8uCGCq57gQ7299tWTxul5Q,Paul Booker,3.0
UC9f8bi6V_IE3pmkfbD_5Rew,Joseph Dumond Sightedmoon,4.0
UCBP5R-6XsToIHqQeCra_ltg,Scientolulz,3.0
UCC-RYw7Ps0cENJ4beujkWfQ,Daniel Salazar,3.0
UCCjM7YaHZH64j128-O3SOig,The Cincinnati Herald,3.0
UCERM-KmKeqBsqYMj4lJfGyw,Alanna Light,3.0
UCIIyA5K7MgcVC2Oe8XpROwg,ArmenianAlchemist,3.0
UCIR_LPmEQ9QHR0yB2lxgaxQ,SPACE & UNIVERSE (Official),3.0
UCJRepdb8ckffBDccBpc7Scg,prospectingfool,3.0
UCLtKal0qTf3klDUr7JS_L9Q,Rob Moore,3.0
UCNeJGJvmJY_plvuVsf13SdQ,INTEGRATIONTV,3.0
UCOiUVdN828_lcqcRSBW0-7w,MindBlowTube,3.0
UCOmjR-JVOshlZbUoQYOCxWg,WhatThePsych,3.0
UCOp_cubaXUYJqsDgOaH4B7w,bearbottommining,3.0
UCP0eKNuj9VCZsC3PyQTYdyw,TELEDIARIO,2.0
UCQ71D1HknvMimooPpL3Xbfw,Crown and Diadem,4.0
UCSS4HIs_YRXrUBxJayuo6BQ,swork79,3.0
UCSZxaHGo1OEs06vQumIooug,The Masters,3.0
UCUFfRr75RtMmT3ArGNZeZgg,PreciousTestimonies,4.0
UCUwWxgaRKA6GfVbu9u5sFeg,Adventure Gold,3.0
UCV8mxYCe-Tauwd09rS9cOVg,WHNT News 19,2.0
UCVC2FWIh607hwLcd_rLnJFQ,51SQN,3.0
UCVEloQogVsmnkd5vxJInmYg,U.S. Senator Kirsten Gillibrand,3.0
UCW9uWgnhC-mvNI0a6D-n5cw,Mixed Media Girl,3.0
UCXUlp7NBaNBpkU5uJ8nLZWw,SM Celebrity,3.0
UCZLT8SUWV25EF8UJSAyFJfw,Justin Jensen in Current Events,3.0
UCZSGh99FSXByBsLm-8GM6sw,TheMaxutuber,3.0
UC_7vFlErTHxVD-IFNB-BFCg,America Uncovered,4.0
UC_NJlnsOBjOameUwZk0rvsA,RepCohen,3.0
UC_c5TOXyLv9dUfeiqHOBEbQ,Going For Gold,3.0
UCa7FHPadQImMcBAUtKhfLcA,Todd Denney,3.0
UCakuV9ZdISrguaQal3at32w,Buddy Huggins,3.0
UCcwfJP_VhzLpY9hKzSNJxPQ,BeingFranc,3.0
UCdJluiJMBC7JL_HE8YZBd_w,Tom Huston,3.0
UCdNyesyggSk-oLUQqxHb2yw,Robbie Craz,3.0
UCd_krf14JdIr8Kmua7ffluA,Valuable2ND,3.0
UCdfGtR4DVryOh03SUDvrpeg,Tribute Flight,3.0
UCe1gGXQzf0XEV3CzAn-C3YQ,DxxAnonymous,3.0
UCeix8jbmQnS6FprsJIsjVyQ,Inessa S,3.0
UCex83nRMBJRBx8pHLx0jntA,funniflix,3.0
UCf6oo_JBLYpcOQuNB4Qge9w,nokiaman2002,3.0
UCfLYcp8eh4VAC8_BBRsHhFg,RTV6 The Indy Channel,2.0
UCglVNKDLniFrF2y-M504Lwg,Law Offices of John M. Phillips,3.0
UCh5PeCySLgD3CvCZFY-b-GA,Kathline Sol,3.0
UCh77x_iny_s7_KVTdNKKj7g,Tammi Simons,3.0
UCiOmTCan1HRYtZ_wWu15KJQ,WeatherNation,2.0
UCjm_LG6AiJZrvfVjmrBpeWQ,American Gold Prospectors,3.0
UCjqFGr4xAn-3o9Sfttiwo7g,SCA 2016 Media Tech,3.0
UCjsoQpzk-XQOt4YM6nzq_-Q,Jonathan Cahn - Hope of the World,4.0
UCjtiJR0-MiUDXNBd12wpcFA,mollesjohn,3.0
UCmJrypNeXXccqDXQsecZOqw,Mike Anderson,3.0
UCmuzjS5EqNOHZR8bcN1ACsQ,Jason Rosolowski,3.0
UCoXXzE9Rlyjec2941nvx4jw,Bernardo Segura,3.0
UCpCwQoXwy3xDST4487P8WPg,Winner Crypto,3.0
UCqTpCdJnnwlJcQsdP1mrltg,BazPaws,3.0
UCqk7J74c0gWpV9p7eVglFZw,Fox 8 News Cleveland,2.0
UCqu6_LvuJ_aq5ukqKRygiLw,Ben Shears,3.0
UCrT4OR6R-THV3XUvfGPS9qQ,UpNorthLive,3.0
UCsOB1reQ8KYblUXgsxihUUw,Bee gossip,3.0
UCtakNqD_ojWs6FxRZ6jUZzg,Frederik The Great,3.0
UCtgp2E_seNN6_Qr_EX8mYow,thomass533,3.0
UCv4rH1HUhvXWeRM7k7MWv1Q,Black Bloc,4.0
UCvCtAUXBJhDEhYvlsFyawuQ,Steve Byers,3.0
UCvJszUPKjkIy5owTftWylTQ,LTZ525,3.0
UCvn8jiua9HfsCgJQfApn6fQ,GabeHashTV,4.0
UCwVrnxoiPV9Uh7TkD9oiO5w,Blina Besayso,3.0
UCxAooXIZOIidajXXgwh6dGw,American West Realty and Management,3.0
UCxGD6QJOEc65niH46NV_vSQ,Keyboard Warrior,3.0
UCxRSpkGOH_09pxKvgD8S5jQ,The Study of Antiquity and the Middle Ages,3.0
UCyTI_BoZAVs7VnR_vgPvlPw,ian heslop,3.0
UCygpoQz8aOjA8Ky55YDvXqw,Uncle Mullet,3.0
UCzwGtRuH7hyMgN0trINiffg,opendatacompany,3.0
UC-YcpLaHr7Sm9RV62h8_6ug,NOLADEEJ,3.0
UC-nIJ_VwZtHwNNQ0_O15Wpg,The Wild Adventure Girls,3.0
UC0H5GODkeX6ISC9GV2sbOKw,neorific,3.0
UC2NmNOJ4Q3CYcEvSkqjRuOA,Gabriel Santiago,3.0
UC3Jq55Ame5MvGPQmlFQ3WTg,Doug Arnold,3.0
UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead,3.0
UC53dQX2PHT6QgLaLi_D3-qw,Make America Great Again,3.0
UC5cSA3cyoExfeX_8Kz7CTfw,samkoenig3,3.0
UC63CSVWVJOspsQSUjV7JKWQ,Best Fails HD,3.0
UC675NhQ4EU5TzwCMwYp5XCw,Transport Evolved,3.0
UC6nzzj_R1jaegpFaQ8Wb2sg,Darren Kis,3.0
UC6z9PrVhk-WLihBocSKISTA,GLOWAustin,3.0
UC7AaEP4_rp5QzTqHHn6dXKA,Florence Perroux,3.0
UC86dbj-lbDks_hZ5gRKL49Q,AFP news agency,3.0
UC8HxLqNBByrIUBHcwwdi0FA,Kansal creation,3.0
UC8u2QsW6CCq5TOskO95zm7w,AfriKan Girl,3.0
UC9ENbc2engnci3H_8vxS4jQ,Mike M.,3.0
UC9Rpcc3P0jGK7LTMC9dR1xg,Intellectual Exercise,4.0
UC9SL3BtH21c8EGeZnw0WTXw,Jamie Dlux,3.0
UC9ZM3N0ybRtp44-WLqsW3iQ,MarketDisruptors,3.0
UC9u3UqkoikJ9Nr8t4wvyNRQ,See U in History / Mythology,3.0
UC9zTuyWffK9ckEz1216noAw,FliteTest,3.0
UCA1EfFDe2LKNdD46TlSzvIg,Mehmet Fatih Sari,3.0
UCAPhwGdvtMYp1tVklsth-Hg,Troposphere Aviation,3.0
UCAm7NHTwz0DfDVeuCtpn5kg,Charles Bejarano,3.0
UCAmRcs6Kx8jp7Pps4knVkbw,FILM,4.0
UCAmii6JfiHGqOz4MW98khDw,David Stockman,2.0
UCArvEqcrtdot_bk9vhpbEnA,Mic News,3.0
UCB2aea_wLJJaklTOplAC82A,Chicago Tribune,1.0
UCBgbYKXcjPTvanzictIZdeA,TIM mullane,3.0
UCBhSgmN-WcMym206IsMrA0g,Wings Like Eagles,3.0
UCBiCiYKLg7curobiEvcDYZA,The Glow Maven,3.0
UCCLDnGJsFZ5HhX_nND00XNQ,CRYPTOTWINS,3.0
UCCUOIPyrBN1uW8B_-p1VisQ,Jackie Evancho,3.0
UCCiBMTQv7I99hgIzV4RLZpA,Chad Zuber,3.0
UCCvgLV2Ixb8KCemj-UtXZ-g,The Royal Family Channel,3.0
UCCybtu5l8b8wM4B0I6XOLTQ,BREAKING FOX NEWS LIVE 24/7,3.0
UCD9j7skz7j0F7jEv7BvUlrA,Silicon Valley Adorables,3.0
UCDU9dwS5VC7MWXiEgWFP-OQ,We Love Buzz,3.0
UCDXOPUp1Ep4GtpL6iWFHDRw,KierunekFloryda,3.0
UCDomIMk6FcRrj5z3aOFVkcw,Higher Balance Institute,4.0
UCDsxTRwCkLJACWga07aaYFA,Billy Bricks - WildBrain,3.0
UCEQmVTr1TcgTpZww5hGbpFg,FL Films,3.0
UCEehiMX5IBvnhfHGQSTbrNw,DaveTech CA,3.0
UCF8HpP-lEx8W9OlMSOW6kGA,Matthew Posa,3.0
UCFKJiOqBEGZk7GaivcWCMyQ,Kritica,3.0
UCFU_fEzh4CX2FpVcFPvU0Sg,Nik Sire Films,3.0
UCG0xyRVgb5Yf1lvQxkRrYYQ,nzherald.co.nz,2.0
UCGFE-dFgAlrLKH4eGS6NuCQ,Bruce Marrero,3.0
UCGIZFIMwo4TWpWY8Jq7Hvgw,Rick OnTheDrums,3.0
UCGdLd_wp5_IoJeDpi2KQP1A,Chronicle Living,3.0
UCGhqRJxpQNpZDEN0wKs-piQ,Charles X,4.0
UCGuJWvU5C1wVvUb9Z3g_hnA,Neuwald Falcon,4.0
UCGurxFLl2FqFjxpzbIWvQFQ,Animal Adventure Park Giraffe Cam,3.0
UCHODoGwFyKqsG8d5Yu0bToQ,Dreksler Astral,4.0
UCH_pZInbx2334wmUfjwUE_A,Crypto Advisor,3.0
UCHodhr8J17tFlEJUFeT43wg,Simply Sue,3.0
UCIBE7NoWUlV1I-LVi9ApR5Q,o SHOW o,3.0
UCJjheeAVwFB0S5HlWbBwIfQ,Tube Unique Wilderness,3.0
UCKMT-NFpYshJT9v-Fd6tmrw,Five Two Love,3.0
UCKOaFQtPt0od-GkcBysxxMg,Spooksandooks,3.0
UCKSO5K-zhLlMzuTY7vwMrDQ,lol lol,3.0
UCKaX0dQwEUgTafzCZ2yEjUQ,Chronically Jaquie,3.0
UCKhDzOMm0cSizNJrr60v-jA,Bubba Blue,3.0
UCL1hIPwFVgRr_PXeM3LmUsQ,Kadi Runnels,3.0
UCL6CgWVmdlT6nunVq8wBbgw,Ranywayz Random,3.0
UCLHcGlZlW1Q0dqYefrJUoNA,Sigalius Mýricantur,4.0
UCLJxbdXt4jG9pSy79TMVQSw,Hyperwave,3.0
UCLX0LAb9hvwetsFbIXOoymQ,DianeDi,3.0
UCLf62lx6QBz9BA-9-isAg8A,Stuart,3.0
UCLght9NBsk3SA68VJQpMbnA,Debtkickin Mom,3.0
UCMIEFxMkeu-POKWmmxDQf_Q,Bopbibun,3.0
UCMJP6JNJNV41-ILFEGEatXA,Oklahoma National Guard,3.0
UCMU5wZQDkpN57ytv8CwrQ1w,Fappy Meals,3.0
UCMitE3qxy_fQhkiIUZmRyxQ,Dafydd Phillips,3.0
UCMkKRUQVpPPp94HVjr0djrw,David Crotty,3.0
UCMox2m1RbHiVe7abWNSueEQ,The Lazy Engineer,3.0
UCN4iiL9XByZ6Kj9LXosdeng,Knowledge Show,3.0
UCN8rEpFYzHOIbSjn_N4MXzQ,GingerRailfan Productions,3.0
UCNiNWbmPWehjpQohglWsKxw,The Red Elephants Vincent James,3.0
UCNo0aXWqF9x5lT9tFhmA0aw,wwejpl7,3.0
UCNrETi6ZUclVfMq2iT7GpYA,Missingno.,3.0
UCNxuBw3kKvqbi7_bf1a1T4w,Legacii Designs,3.0
UCOae3jOTyi3DXMv2RJ83M0w,Ege Doğan,3.0
UCOdLEq_FQS5IzyFaUMEAyFg,The Columbian,3.0
UCOyiVtTeQIrPrPYoes8hRLw,Bad TV,3.0
UCOzD2PfxkB2te_QBAi1Eu5w,Oscar Margain,3.0
UCPCNRPNlsQhegfCD4vURpjQ,TheLightHouseLady,3.0
UCPDMupUBXnu8LClmmi5Hlvg,ObserverDallas,3.0
UCPEEXJcT9XDz1GtsPqhgKEA,Wake up Media,3.0
UCPG9sUZ19xXO2a-Ib2J0YTA,Marc André,3.0
UCPH083u0q6835B-67V7XNAw,Bruce R. Mills,3.0
UCPUMsE460Wp_pQbvYWNSzZw,officialchannel,3.0
UCPqtof-_o4xCh4InyHTsOxA,TheRMSTitanicFan2012,3.0
UCPx8rfCEBGY-1RoMWQYjurA,David Parker,3.0
UCQMb7c66tJ7Si8IrWHOgAPg,Liberty Hangout,3.0
UCR3xDeSfad5koXql_Ig0EEg,ChaosTrader63,3.0
